Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1698166049,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1698166050,10,,Aggregated,0.000000,0.000000,180,190,200,200,210,210,210,210,210,210,210,10,0,170.0,161.1683799972525,93.50799999083392,209.9715000076685,331997.1
1698166051,10,,Aggregated,0.000000,0.000000,100,170,190,190,200,210,210,210,210,210,210,16,0,100.0,119.62334999861923,35.82860001188237,209.9715000076685,294263.3125
1698166052,10,,Aggregated,0.000000,0.000000,85,100,170,180,200,200,210,210,210,210,210,21,0,85,106.43434285676838,35.82860001188237,209.9715000076685,317629.5238095238
1698166053,10,,Aggregated,7.000000,0.000000,84,100,150,170,200,200,210,210,210,210,210,26,0,83,101.94428846051989,35.82860001188237,209.9715000076685,378459.03846153844
1698166054,10,,Aggregated,7.000000,0.000000,81,90,100,150,190,200,210,210,210,210,210,33,0,81,92.21653030236308,35.82860001188237,209.9715000076685,341159.57575757575
1698166055,10,,Aggregated,7.000000,0.000000,81,88,100,120,190,200,210,210,210,210,210,38,0,78,88.91923684132053,35.82860001188237,209.9715000076685,347901.9210526316
1698166056,10,,Aggregated,6.250000,0.000000,78,84,90,100,180,200,210,210,210,210,210,45,0,78,85.16179333350414,35.82860001188237,209.9715000076685,352137.4666666667
1698166057,10,,Aggregated,6.333333,0.000000,81,85,90,94,170,200,200,210,210,210,210,52,0,81,84.36462307676825,35.82860001188237,209.9715000076685,378460.25
1698166058,10,,Aggregated,6.428571,0.000000,81,84,89,91,170,200,200,210,210,210,210,58,0,79,82.46989137942678,34.231900004670024,209.9715000076685,384066.9482758621
1698166059,10,,Aggregated,6.428571,0.000000,79,83,88,90,150,190,200,210,210,210,210,62,0,78,80.3875951615121,34.231900004670024,209.9715000076685,370967.20967741933
1698166060,10,,Aggregated,6.375000,0.000000,78,83,87,89,150,190,200,210,210,210,210,68,0,78,77.72394264718648,34.231900004670024,209.9715000076685,358649.20588235295
1698166061,10,,Aggregated,6.222222,0.000000,78,83,87,89,120,190,200,210,210,210,210,72,0,78,76.7766805557686,34.231900004670024,209.9715000076685,357168.7083333333
1698166062,10,,Aggregated,5.800000,0.000000,78,83,87,89,120,190,200,210,210,210,210,80,0,78,76.03496125029778,34.231900004670024,209.9715000076685,362201.6125
1698166063,10,,Aggregated,5.800000,0.000000,78,83,86,89,100,180,200,210,210,210,210,82,0,78,76.16132682951724,34.231900004670024,209.9715000076685,368829.4512195122
1698166064,10,,Aggregated,5.700000,0.000000,79,84,89,91,140,180,200,210,210,210,210,90,0,78,78.96874333366415,34.231900004670024,209.9715000076685,385685.6111111111
1698166065,10,,Aggregated,5.700000,0.000000,78,83,88,90,120,180,200,210,210,210,210,95,0,78,77.58848631607466,34.231900004670024,209.9715000076685,379682.05263157893
1698166066,10,,Aggregated,5.500000,0.000000,78,83,87,89,120,180,200,210,210,210,210,100,0,78,76.37329300006968,34.231900004670024,209.9715000076685,374278.22
