Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1698166492,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1698166493,10,,Aggregated,0.000000,0.000000,480,480,480,500,520,520,520,520,520,520,520,10,0,470.0,466.35842000396224,432.63340000703465,516.1324999935459,150824.3
1698166494,20,,Aggregated,0.000000,0.000000,160,430,440,480,480,500,520,520,520,520,520,25,0,160.0,250.42365600238554,36.11229998932686,516.1324999935459,271606.44
1698166495,40,,Aggregated,10.000000,0.000000,95,140,180,430,480,480,520,520,520,520,520,48,0,90,167.64229166741038,32.34449999581557,516.1324999935459,269096.1041666667
1698166496,50,,Aggregated,10.000000,0.000000,86,110,160,180,440,480,500,520,520,520,520,74,0,85,140.8476608111586,32.34449999581557,516.1324999935459,299357.6216216216
1698166497,60,,Aggregated,14.666667,0.000000,81,100,130,160,210,470,480,500,520,520,520,108,0,80,120.97872870408874,32.105399994179606,516.1324999935459,309633.6203703704
1698166498,70,,Aggregated,18.500000,0.000000,80,100,110,130,190,440,480,500,520,520,520,147,0,80,111.4616714290036,32.105399994179606,516.1324999935459,321730.3741496599
1698166499,80,,Aggregated,20.400000,0.000000,79,95,110,130,170,430,480,500,520,520,520,188,0,79,104.02287978758203,31.578800000716,516.1324999935459,331999.93617021275
1698166500,90,,Aggregated,24.000000,0.000000,81,100,120,140,180,260,480,480,520,520,520,236,0,80,105.37833983083038,31.578800000716,516.1324999935459,326882.0466101695
1698166501,100,,Aggregated,25.857143,0.000000,82,100,120,140,180,270,470,480,520,520,520,286,0,82,105.73201748302127,31.578800000716,516.1324999935459,338334.01748251746
1698166502,110,,Aggregated,28.625000,0.000000,81,99,110,130,170,210,440,480,520,520,520,351,0,81,100.51728774967738,31.578800000716,516.1324999935459,322538.5925925926
1698166503,120,,Aggregated,31.444444,0.000000,82,100,120,130,170,210,430,480,520,520,520,409,0,82,100.62472371666004,31.578800000716,516.1324999935459,319451.5305623472
1698166504,130,,Aggregated,34.200000,0.000000,89,110,140,160,210,280,430,480,520,520,520,477,0,89,113.7641911952321,31.578800000716,516.1324999935459,328836.4486373166
1698166505,140,,Aggregated,39.100000,0.000000,91,120,150,170,250,310,430,480,520,520,520,547,0,91,121.43268811733971,31.578800000716,516.1324999935459,335865.18647166365
1698166506,150,,Aggregated,44.200000,0.000000,98,140,160,180,250,310,390,470,520,520,520,624,0,98,127.95655544890066,31.578800000716,516.1324999935459,335872.358974359
1698166507,160,,Aggregated,49.500000,0.000000,110,160,190,210,280,340,410,470,520,520,520,703,0,110.0,141.15924964438506,31.578800000716,516.1324999935459,335008.079658606
1698166508,170,,Aggregated,53.600000,0.000000,120,170,200,230,290,340,410,470,520,520,520,786,0,120.0,149.81490114498493,31.578800000716,516.1324999935459,334306.286259542
1698166509,180,,Aggregated,58.300000,0.000000,130,180,230,250,340,440,520,610,790,790,790,836,0,130.0,169.17062655494283,31.578800000716,790.5995000037365,338502.5717703349
1698166510,190,,Aggregated,62.400000,0.000000,150,210,270,310,510,680,820,890,1200,1200,1200,911,0,150.0,213.97931953894604,31.578800000716,1178.0719000089448,332995.55214050494
1698166511,200,,Aggregated,64.600000,0.000000,160,240,310,400,690,850,1200,1400,1600,1600,1600,978,0,160.0,267.0066015337217,31.578800000716,1632.7263999992283,331383.8047034765
1698166512,210,,Aggregated,66.800000,0.000000,170,270,400,550,820,1100,1400,1500,1800,1800,1800,1042,0,170.0,316.167381285974,31.578800000716,1801.1791000026278,327365.0019193858
1698166513,220,,Aggregated,67.800000,0.000000,180,310,530,660,980,1300,1600,1800,2100,2300,2300,1106,0,180.0,371.82379421337464,31.578800000716,2307.3253000038676,328725.18264014466
1698166514,230,,Aggregated,68.000000,0.000000,200,380,640,750,1200,1500,1800,2100,2600,2800,2800,1168,0,200.0,427.64725359592535,31.578800000716,2818.24079999933,326831.0676369863
1698166515,240,,Aggregated,68.800000,0.000000,220,500,710,850,1300,1700,2100,2400,2900,2900,2900,1238,0,220.0,484.5245708401953,31.578800000716,2906.260999996448,323221.27544426493
1698166516,250,,Aggregated,68.600000,0.000000,240,580,780,940,1400,1900,2500,2800,3300,3300,3300,1306,0,240.0,535.0283376723588,31.578800000716,3299.750900012441,321828.97856049007
1698166517,260,,Aggregated,68.500000,0.000000,270,640,880,1000,1600,2100,2800,2900,3700,4100,4100,1381,0,270.0,600.823852932755,31.578800000716,4101.857400004519,322162.78059377265
1698166518,270,,Aggregated,67.200000,0.000000,300,700,960,1100,1700,2500,2900,3300,4100,4500,4500,1462,0,290.0,661.2577466484479,31.578800000716,4494.821699991007,319610.0266757866
1698166519,280,,Aggregated,67.100000,0.000000,340,750,1000,1200,1900,2600,3100,3500,4100,4500,4500,1550,0,340.0,708.604462451626,31.578800000716,4494.821699991007,316417.5341935484
1698166520,290,,Aggregated,67.500000,0.000000,410,810,1100,1300,2100,2700,3200,3500,4500,4500,4500,1626,0,410.0,760.0595258917308,31.578800000716,4545.144699994125,320859.778597786
1698166521,300,,Aggregated,69.700000,0.000000,480,850,1100,1400,2200,2800,3200,3600,4500,4500,4500,1695,0,480.0,794.8145525663571,31.578800000716,4545.144699994125,320066.42064896756
1698166522,310,,Aggregated,70.900000,0.000000,520,910,1200,1400,2300,2800,3200,3600,4500,4500,4500,1757,0,520.0,832.7042380193037,31.578800000716,4545.144699994125,319112.85202048946
1698166523,320,,Aggregated,70.500000,0.000000,570,960,1300,1500,2400,2900,3400,3700,4500,4500,4500,1810,0,570.0,879.1415813258639,31.578800000716,4545.144699994125,319990.71491712704
1698166524,330,,Aggregated,72.000000,0.000000,610,1000,1400,1600,2500,3000,3500,3800,4500,4500,4500,1866,0,610.0,924.2385277598651,31.578800000716,4545.144699994125,317438.69935691316
1698166525,340,,Aggregated,70.800000,0.000000,650,1100,1500,1800,2700,3200,3800,4100,5000,5500,5500,1931,0,650.0,999.5119676333286,31.578800000716,5518.485599997803,319648.9311237701
1698166526,350,,Aggregated,69.800000,0.000000,680,1200,1600,2000,2800,3400,4000,4500,5500,5900,5900,1983,0,680.0,1061.0986435199266,31.578800000716,5876.930099999299,319668.35703479574
1698166527,360,,Aggregated,68.000000,0.000000,710,1300,1800,2100,2900,3600,4500,4800,5700,5900,5900,2036,0,710.0,1130.9176134086536,31.578800000716,5876.930099999299,321027.52259332023
1698166528,370,,Aggregated,68.100000,0.000000,760,1400,2000,2400,3100,3900,4900,5300,6100,6500,6500,2117,0,760.0,1234.5264156825897,31.578800000716,6470.162900004652,322445.70240906946
