Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1698148493,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1698148494,10,,Aggregated,0.000000,0.000000,470,480,480,480,490,490,490,490,490,490,490,10,0,470.0,471.6639900005248,444.2099000007147,494.1716999965138,90451.5
1698148495,30,,Aggregated,0.000000,0.000000,120,460,470,470,480,480,490,490,490,490,490,24,0,97,241.9350083324995,35.57329999603098,494.1716999965138,155872.16666666666
1698148496,40,,Aggregated,10.000000,0.000000,120,250,300,460,470,480,490,490,490,490,490,45,0,120.0,204.08952444381106,35.57329999603098,494.1716999965138,271612.6
1698148497,50,,Aggregated,10.000000,0.000000,90,130,210,270,470,480,480,490,490,490,490,69,0,90,162.00362463754627,35.57329999603098,494.1716999965138,283865.0144927536
1698148498,60,,Aggregated,13.333333,0.000000,89,110,160,200,340,470,480,480,490,490,490,107,0,89,136.84137943876684,31.399200001033023,494.1716999965138,323534.9813084112
1698148499,70,,Aggregated,15.500000,0.000000,82,100,130,160,260,470,480,480,490,490,490,142,0,82,122.78620985891624,31.399200001033023,494.1716999965138,336251.6267605634
1698148500,80,,Aggregated,18.000000,0.000000,82,100,120,160,250,440,480,480,490,490,490,186,0,82,117.63583279565454,31.399200001033023,494.1716999965138,328753.27956989245
1698148501,90,,Aggregated,21.500000,0.000000,81,100,120,130,210,300,470,480,490,490,490,232,0,81,110.34805301717606,31.399200001033023,494.1716999965138,345015.5043103448
1698148502,100,,Aggregated,25.142857,0.000000,81,100,120,140,230,280,470,480,490,490,490,285,0,81,110.03561228071544,31.214700000418816,494.1716999965138,341535.92631578946
1698148503,100,,Aggregated,26.875000,0.000000,79,95,110,130,200,270,470,480,490,490,490,347,0,79,103.95741123926771,31.214700000418816,494.1716999965138,331130.4553314121
1698148504,100,,Aggregated,29.777778,0.000000,77,89,110,120,180,270,470,480,490,490,490,397,0,77,97.9430881613028,31.023800002003554,494.1716999965138,329719.3274559194
1698148505,100,,Aggregated,31.600000,0.000000,76,85,97,110,170,260,440,470,490,490,490,458,0,76,92.99903733623212,31.023800002003554,494.1716999965138,329363.94104803493
1698148506,100,,Aggregated,37.000000,0.000000,76,84,95,110,160,250,340,470,490,490,490,510,0,76,90.38142431373296,31.023800002003554,494.1716999965138,330816.97843137255
1698148507,100,,Aggregated,40.600000,0.000000,75,83,90,100,140,230,310,470,490,490,490,569,0,75,86.58743075575202,29.38729999732459,494.1716999965138,324040.96309314587
1698148508,100,,Aggregated,44.400000,0.000000,75,82,89,96,140,210,300,470,490,490,490,624,0,75,84.22268942313866,29.38729999732459,494.1716999965138,326194.60576923075
1698148509,100,,Aggregated,47.700000,0.000000,75,81,88,95,130,200,300,470,490,490,490,679,0,75,82.93340927841082,29.38729999732459,494.1716999965138,326220.13843888073
1698148510,100,,Aggregated,50.800000,0.000000,75,81,87,95,130,190,280,470,490,490,490,739,0,75,81.53739147508061,29.38729999732459,494.1716999965138,327506.4844384303
1698148511,100,,Aggregated,52.600000,0.000000,75,80,86,93,120,180,270,470,490,490,490,788,0,75,80.3430760153446,29.38729999732459,494.1716999965138,329702.0304568528
1698148512,100,,Aggregated,53.000000,0.000000,75,80,86,91,120,170,270,460,490,490,490,848,0,75,79.08862877362687,29.38729999732459,494.1716999965138,327728.304245283
1698148513,100,,Aggregated,55.300000,0.000000,75,80,86,93,120,170,270,440,490,490,490,904,0,75,79.1050280973827,29.38729999732459,494.1716999965138,332000.77986725664
1698148514,100,,Aggregated,55.000000,0.000000,75,80,86,93,120,170,270,440,490,490,490,962,0,75,78.73042920998581,29.38729999732459,494.1716999965138,333884.1185031185
1698148515,100,,Aggregated,55.900000,0.000000,74,80,86,91,120,170,260,340,480,490,490,1006,0,74,77.59360477141729,29.38729999732459,494.1716999965138,331400.72564612323
1698148516,100,,Aggregated,54.800000,0.000000,74,80,86,90,120,160,260,340,480,490,490,1070,0,74,76.73809654210616,29.38729999732459,494.1716999965138,328614.8925233645
1698148517,100,,Aggregated,56.100000,0.000000,74,80,86,91,120,150,260,310,480,490,490,1122,0,74,76.84905846706738,29.38729999732459,494.1716999965138,333077.5516934046
1698148518,100,,Aggregated,55.400000,0.000000,74,80,86,91,120,150,260,310,480,490,490,1179,0,74,76.84410398644839,29.38729999732459,494.1716999965138,333281.32230703987
1698148519,100,,Aggregated,54.900000,0.000000,74,80,86,90,120,150,250,300,480,490,490,1237,0,74,76.26089426031508,29.38729999732459,494.1716999965138,333221.399353274
1698148520,100,,Aggregated,55.300000,0.000000,74,80,86,90,120,140,250,310,480,490,490,1293,0,74,75.92083116782311,29.38729999732459,494.1716999965138,333168.5328692962
1698148521,100,,Aggregated,55.500000,0.000000,74,80,86,92,120,140,250,300,480,490,490,1348,0,74,76.0825217359082,29.38729999732459,494.1716999965138,334241.01854599407
1698148522,100,,Aggregated,55.600000,0.000000,75,80,86,91,120,140,250,300,480,490,490,1409,0,75,75.82590681337821,29.38729999732459,494.1716999965138,335644.1071682044
1698148523,100,,Aggregated,54.400000,0.000000,74,80,86,91,120,140,230,300,480,490,490,1461,0,74,75.51466858320323,29.38729999732459,494.1716999965138,336341.1622176591
1698148524,100,,Aggregated,55.800000,0.000000,75,80,86,91,120,140,220,280,480,490,490,1518,0,75,75.56647167328023,29.38729999732459,494.1716999965138,338366.2740447958
1698148525,100,,Aggregated,55.600000,0.000000,75,80,86,91,120,140,220,280,480,490,490,1562,0,74,75.35925755441819,29.38729999732459,494.1716999965138,338187.07874519844
1698148526,100,,Aggregated,55.300000,0.000000,74,80,86,90,120,140,210,270,480,490,490,1621,0,74,75.01718019741557,29.38729999732459,494.1716999965138,337403.1548426897
1698148527,100,,Aggregated,55.200000,0.000000,74,80,86,91,110,140,210,270,480,490,490,1671,0,74,74.94710317175067,29.38729999732459,494.1716999965138,337241.61340514664
1698148528,100,,Aggregated,55.700000,0.000000,74,80,86,91,110,140,210,270,480,490,490,1738,0,74,74.5263308975639,29.38729999732459,494.1716999965138,336865.85558112775
1698148529,100,,Aggregated,55.600000,0.000000,74,80,86,91,110,140,200,270,480,490,490,1783,0,74,74.44427420078114,29.38729999732459,494.1716999965138,336912.37072349974
1698148530,100,,Aggregated,54.400000,0.000000,74,80,86,91,110,140,200,270,480,490,490,1841,0,74,74.4946115154602,29.38729999732459,494.1716999965138,337741.65399239544
1698148531,100,,Aggregated,53.800000,0.000000,74,80,86,91,110,140,190,270,480,490,490,1895,0,74,74.14314738784792,29.38729999732459,494.1716999965138,337578.0158311346
1698148532,100,,Aggregated,55.000000,0.000000,74,80,86,90,110,140,190,270,480,490,490,1944,0,74,73.7562968106955,29.38729999732459,494.1716999965138,335728.9938271605
1698148533,100,,Aggregated,55.000000,0.000000,74,80,86,90,110,140,190,270,480,490,490,2009,0,74,73.81226222001975,29.38729999732459,494.1716999965138,337261.54703832755
1698148534,100,,Aggregated,53.500000,0.000000,74,80,86,90,110,130,190,270,480,490,490,2057,0,74,73.52541871658508,29.38729999732459,494.1716999965138,336551.683033544
1698148535,100,,Aggregated,53.200000,0.000000,74,80,86,90,110,130,180,260,480,490,490,2114,0,74,73.13401419109891,29.38729999732459,494.1716999965138,334857.99195837276
1698148536,100,,Aggregated,54.400000,0.000000,74,80,86,90,110,130,180,260,480,490,490,2164,0,74,72.90860988908841,29.38729999732459,494.1716999965138,335350.1210720887
1698148537,100,,Aggregated,53.400000,0.000000,74,80,86,90,110,130,180,260,480,490,490,2226,0,74,72.88498957771776,29.38729999732459,494.1716999965138,333900.4685534591
1698148538,100,,Aggregated,53.700000,0.000000,74,80,86,90,110,130,180,260,480,490,490,2278,0,74,72.88236330112674,29.38729999732459,494.1716999965138,335712.87050043896
1698148539,100,,Aggregated,53.900000,0.000000,74,80,86,90,110,130,170,260,480,490,490,2337,0,74,72.59514073596911,29.38729999732459,494.1716999965138,334197.9777492512
1698148540,100,,Aggregated,54.700000,0.000000,74,80,86,90,110,130,170,260,480,490,490,2401,0,74,72.36108496457555,29.38729999732459,494.1716999965138,334390.947938359
1698148541,100,,Aggregated,55.500000,0.000000,74,80,85,89,110,130,170,260,480,490,490,2452,0,74,72.22286443717837,29.38729999732459,494.1716999965138,335695.7724306688
1698148542,100,,Aggregated,54.300000,0.000000,74,80,86,90,110,130,170,250,480,490,490,2509,0,74,72.23568891987296,29.38729999732459,494.1716999965138,336213.59585492226
1698148543,100,,Aggregated,55.300000,0.000000,74,80,85,90,110,130,170,250,480,490,490,2560,0,74,72.0967799218613,29.38729999732459,494.1716999965138,335775.923828125
1698148544,100,,Aggregated,56.200000,0.000000,74,80,85,90,110,130,170,250,480,490,490,2609,0,74,71.96874457644991,29.38729999732459,494.1716999965138,335589.314679954
1698148545,100,,Aggregated,55.800000,0.000000,74,80,85,89,110,130,170,250,480,490,490,2672,0,74,71.75924801647383,29.38729999732459,494.1716999965138,335165.76721556886
1698148546,100,,Aggregated,55.300000,0.000000,74,79,85,89,110,130,170,250,480,490,490,2726,0,74,71.46518928833916,29.38729999732459,494.1716999965138,334438.60528246517
1698148547,100,,Aggregated,55.600000,0.000000,74,79,85,89,110,130,170,250,480,490,490,2783,0,74,71.48898228530588,29.38729999732459,494.1716999965138,334931.1724757456
1698148548,100,,Aggregated,55.700000,0.000000,74,79,85,89,110,130,170,250,480,490,490,2836,0,74,71.25374227785159,29.38729999732459,494.1716999965138,334769.9781382228
1698148549,100,,Aggregated,56.200000,0.000000,74,79,84,88,110,130,170,250,480,490,490,2889,0,74,70.98039941155614,29.38729999732459,494.1716999965138,334614.654551748
1698148550,100,,Aggregated,55.700000,0.000000,74,79,84,89,110,130,170,230,480,490,490,2950,0,74,70.91641522032135,29.38729999732459,494.1716999965138,334048.8827118644
1698148551,100,,Aggregated,54.900000,0.000000,74,79,84,88,110,130,160,220,480,490,490,3005,0,74,70.64577048252079,29.38729999732459,494.1716999965138,333509.1018302829
1698148552,100,,Aggregated,54.600000,0.000000,74,79,84,88,110,130,160,220,480,490,490,3057,0,74,70.64099532218773,29.38729999732459,494.1716999965138,334076.1481844946
1698148553,100,,Aggregated,54.700000,0.000000,74,79,84,89,110,130,160,220,480,490,490,3120,0,74,70.82222144227228,29.38729999732459,494.1716999965138,335485.8384615385
1698148554,100,,Aggregated,54.400000,0.000000,74,79,84,88,110,130,160,220,480,490,490,3170,0,74,70.63069914823214,29.38729999732459,494.1716999965138,335430.9268138801
1698148555,100,,Aggregated,55.400000,0.000000,74,79,84,88,110,130,160,220,480,490,490,3219,0,74,70.80778654859105,29.38729999732459,494.1716999965138,336598.0851196024
1698148556,100,,Aggregated,55.400000,0.000000,74,79,84,89,110,130,170,250,480,490,490,3280,0,74,71.19514405485018,29.38729999732459,494.1716999965138,336052.3292682927
1698148557,100,,Aggregated,55.700000,0.000000,74,79,85,89,110,130,170,230,480,490,490,3335,0,74,71.18211436279617,29.38729999732459,494.1716999965138,336076.0977511244
1698148558,100,,Aggregated,54.800000,0.000000,74,79,84,89,110,130,170,230,480,490,490,3386,0,74,71.00486488479255,29.38729999732459,494.1716999965138,335747.1718842292
1698148559,100,,Aggregated,54.800000,0.000000,74,79,85,89,110,130,170,220,480,490,490,3442,0,74,71.31373262634298,29.38729999732459,494.1716999965138,335510.8187100523
1698148560,100,,Aggregated,54.400000,0.000000,74,80,85,89,110,130,170,220,480,490,490,3503,0,74,71.65598818151295,29.38729999732459,494.1716999965138,336742.6123322866
1698148561,100,,Aggregated,54.800000,0.000000,74,79,85,89,110,130,170,220,480,490,490,3553,0,74,71.53583264841672,29.38729999732459,494.1716999965138,337695.6526878694
1698148562,100,,Aggregated,55.100000,0.000000,74,79,85,89,110,130,170,220,480,490,490,3608,0,74,71.33875182921304,29.38729999732459,494.1716999965138,337023.058481153
1698148563,100,,Aggregated,55.100000,0.000000,74,79,85,89,110,130,170,220,480,490,490,3670,0,74,71.13017261574323,29.38729999732459,494.1716999965138,336609.1727520436
1698148564,100,,Aggregated,54.300000,0.000000,74,79,84,89,110,130,170,210,480,490,490,3719,0,74,71.03716894320523,29.38729999732459,494.1716999965138,337441.5186878193
1698148565,100,,Aggregated,54.500000,0.000000,74,79,84,89,110,130,170,210,480,490,490,3783,0,74,70.96845448050732,29.38729999732459,494.1716999965138,336870.6108908274
1698148566,100,,Aggregated,54.500000,0.000000,74,79,84,88,110,130,160,210,480,490,490,3825,0,74,70.88475639209207,29.38729999732459,494.1716999965138,337764.41751633986
1698148567,100,,Aggregated,54.400000,0.000000,74,79,84,88,110,130,160,210,480,490,490,3894,0,74,70.62045387769432,29.38729999732459,494.1716999965138,336809.35952747817
1698148568,100,,Aggregated,55.300000,0.000000,74,79,84,88,110,130,160,210,480,490,490,3941,0,74,70.49694265407885,29.38729999732459,494.1716999965138,337288.34914996196
1698148569,100,,Aggregated,54.100000,0.000000,74,79,84,88,110,130,160,210,480,490,490,3995,0,74,70.70434901119933,29.38729999732459,494.1716999965138,338728.47484355443
1698148570,100,,Aggregated,55.800000,0.000000,74,79,84,88,110,130,160,210,470,490,490,4060,0,74,70.7041046058401,29.38729999732459,494.1716999965138,339438.80320197047
1698148571,100,,Aggregated,54.400000,0.000000,74,79,84,88,110,130,160,210,470,490,490,4108,0,74,70.66958602719437,29.38729999732459,494.1716999965138,340086.8904576436
1698148572,100,,Aggregated,54.600000,0.000000,74,79,84,88,110,130,160,210,470,490,490,4165,0,74,70.51243819921062,29.38729999732459,494.1716999965138,339903.73901560623
1698148573,100,,Aggregated,55.200000,0.000000,74,79,84,88,110,130,160,210,470,490,490,4220,0,74,70.30333720372751,29.38729999732459,494.1716999965138,338870.65829383885
1698148574,100,,Aggregated,55.400000,0.000000,74,79,84,88,110,130,160,210,470,490,490,4275,0,74,70.3326563975959,29.38729999732459,494.1716999965138,338429.1988304094
1698148575,100,,Aggregated,55.000000,0.000000,74,79,84,88,110,130,160,210,470,490,490,4321,0,74,70.28140627163353,29.38729999732459,494.1716999965138,338780.01272853505
1698148576,100,,Aggregated,54.700000,0.000000,74,79,84,88,110,130,160,210,470,490,490,4381,0,74,70.18947966212035,29.38729999732459,494.1716999965138,338411.53686372977
1698148577,100,,Aggregated,54.800000,0.000000,74,79,84,88,100,130,160,200,470,490,490,4437,0,74,70.09029995486279,29.38729999732459,494.1716999965138,337786.20238900156
1698148578,100,,Aggregated,53.900000,0.000000,74,79,84,87,100,130,160,200,470,490,490,4488,0,74,70.04952163540683,29.38729999732459,494.1716999965138,338864.1651069519
1698148579,100,,Aggregated,55.000000,0.000000,74,79,84,87,100,130,160,200,470,490,490,4542,0,74,69.9118166445902,29.38729999732459,494.1716999965138,338915.49581682077
1698148580,100,,Aggregated,53.800000,0.000000,74,79,84,87,100,130,160,200,470,490,490,4597,0,74,69.83076806607949,29.38729999732459,494.1716999965138,338898.44224494236
1698148581,100,,Aggregated,54.500000,0.000000,74,79,83,87,100,130,160,200,470,490,490,4657,0,74,69.75956774742323,29.38729999732459,494.1716999965138,339068.9284947391
1698148582,100,,Aggregated,54.400000,0.000000,74,79,83,87,100,130,160,200,470,490,490,4707,0,74,69.6747549606478,29.38729999732459,494.1716999965138,339122.13448056084
1698148584,100,,Aggregated,53.300000,0.000000,74,79,83,87,100,130,160,200,470,490,490,4772,0,74,69.76737923296905,29.38729999732459,494.1716999965138,339088.4117770327
1698148585,100,,Aggregated,53.700000,0.000000,74,79,83,87,100,130,160,200,470,490,490,4824,0,74,69.63402611934237,29.38729999732459,494.1716999965138,338636.49647595355
1698148586,100,,Aggregated,54.800000,0.000000,74,79,83,87,100,130,160,200,470,490,490,4882,0,74,69.60126575167664,29.38729999732459,494.1716999965138,338557.66591560835
1698148587,100,,Aggregated,54.800000,0.000000,74,79,83,87,100,130,160,190,470,490,490,4938,0,74,69.52374817734173,29.38729999732459,494.1716999965138,337994.18327258
1698148588,100,,Aggregated,55.100000,0.000000,74,79,83,87,100,130,160,190,470,490,490,4989,0,74,69.40867771090865,29.38729999732459,494.1716999965138,337751.3738224093
1698148589,100,,Aggregated,55.400000,0.000000,74,79,83,87,100,130,160,190,470,490,490,5045,0,74,69.49130110995438,29.38729999732459,494.1716999965138,337807.2473736373
1698148590,100,,Aggregated,54.900000,0.000000,74,79,83,87,100,130,160,190,470,490,490,5101,0,74,69.45612115266255,29.38729999732459,494.1716999965138,337506.73083709076
1698148591,100,,Aggregated,55.500000,0.000000,74,79,83,87,100,130,160,190,470,490,490,5156,0,74,69.35371865782115,29.38729999732459,494.1716999965138,337037.9767261443
1698148592,100,,Aggregated,55.800000,0.000000,74,79,83,87,100,130,160,190,470,490,490,5217,0,74,69.42544326234982,29.38729999732459,494.1716999965138,336805.48054437415
1698148593,100,,Aggregated,55.600000,0.000000,74,79,83,87,100,130,160,190,470,490,490,5270,0,74,69.3322592409255,29.38729999732459,494.1716999965138,337158.230740038
1698148594,100,,Aggregated,55.600000,0.000000,74,79,83,87,100,130,160,190,470,490,490,5328,0,74,69.27413361480428,29.38729999732459,494.1716999965138,336648.7237237237
1698148595,100,,Aggregated,55.900000,0.000000,74,79,83,87,100,130,160,190,470,490,490,5381,0,74,69.3499401783463,29.38729999732459,494.1716999965138,336659.11745028803
