Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size,Users,Containers
1698166492,0,,Aggregated,0.0,0.0,,,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,1000,1
1698166493,10,,Aggregated,0.0,0.0,480.0,480.0,480.0,500.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,10,0,470.0,466.35842000396224,432.63340000703465,516.1324999935459,150824.3,1000,1
1698166494,20,,Aggregated,0.0,0.0,160.0,430.0,440.0,480.0,480.0,500.0,520.0,520.0,520.0,520.0,520.0,25,0,160.0,250.42365600238557,36.11229998932686,516.1324999935459,271606.44,1000,1
1698166495,40,,Aggregated,10.0,0.0,95.0,140.0,180.0,430.0,480.0,480.0,520.0,520.0,520.0,520.0,520.0,48,0,90.0,167.64229166741038,32.34449999581557,516.1324999935459,269096.1041666667,1000,1
1698166496,50,,Aggregated,10.0,0.0,86.0,110.0,160.0,180.0,440.0,480.0,500.0,520.0,520.0,520.0,520.0,74,0,85.0,140.8476608111586,32.34449999581557,516.1324999935459,299357.6216216216,1000,1
1698166497,60,,Aggregated,14.666667,0.0,81.0,100.0,130.0,160.0,210.0,470.0,480.0,500.0,520.0,520.0,520.0,108,0,80.0,120.97872870408874,32.105399994179606,516.1324999935459,309633.6203703704,1000,1
1698166498,70,,Aggregated,18.5,0.0,80.0,100.0,110.0,130.0,190.0,440.0,480.0,500.0,520.0,520.0,520.0,147,0,80.0,111.4616714290036,32.105399994179606,516.1324999935459,321730.3741496599,1000,1
1698166499,80,,Aggregated,20.4,0.0,79.0,95.0,110.0,130.0,170.0,430.0,480.0,500.0,520.0,520.0,520.0,188,0,79.0,104.02287978758204,31.578800000716,516.1324999935459,331999.93617021275,1000,1
1698166500,90,,Aggregated,24.0,0.0,81.0,100.0,120.0,140.0,180.0,260.0,480.0,480.0,520.0,520.0,520.0,236,0,80.0,105.37833983083038,31.578800000716,516.1324999935459,326882.0466101695,1000,1
1698166501,100,,Aggregated,25.857143,0.0,82.0,100.0,120.0,140.0,180.0,270.0,470.0,480.0,520.0,520.0,520.0,286,0,82.0,105.73201748302128,31.578800000716,516.1324999935459,338334.01748251746,1000,1
1698166502,110,,Aggregated,28.625,0.0,81.0,99.0,110.0,130.0,170.0,210.0,440.0,480.0,520.0,520.0,520.0,351,0,81.0,100.51728774967738,31.578800000716,516.1324999935459,322538.5925925926,1000,1
1698166503,120,,Aggregated,31.444444,0.0,82.0,100.0,120.0,130.0,170.0,210.0,430.0,480.0,520.0,520.0,520.0,409,0,82.0,100.62472371666004,31.578800000716,516.1324999935459,319451.5305623472,1000,1
1698166504,130,,Aggregated,34.2,0.0,89.0,110.0,140.0,160.0,210.0,280.0,430.0,480.0,520.0,520.0,520.0,477,0,89.0,113.7641911952321,31.578800000716,516.1324999935459,328836.4486373166,1000,1
1698166505,140,,Aggregated,39.1,0.0,91.0,120.0,150.0,170.0,250.0,310.0,430.0,480.0,520.0,520.0,520.0,547,0,91.0,121.43268811733972,31.578800000716,516.1324999935459,335865.18647166365,1000,1
1698166506,150,,Aggregated,44.2,0.0,98.0,140.0,160.0,180.0,250.0,310.0,390.0,470.0,520.0,520.0,520.0,624,0,98.0,127.95655544890066,31.578800000716,516.1324999935459,335872.358974359,1000,1
1698166507,160,,Aggregated,49.5,0.0,110.0,160.0,190.0,210.0,280.0,340.0,410.0,470.0,520.0,520.0,520.0,703,0,110.0,141.15924964438506,31.578800000716,516.1324999935459,335008.079658606,1000,1
1698166508,170,,Aggregated,53.6,0.0,120.0,170.0,200.0,230.0,290.0,340.0,410.0,470.0,520.0,520.0,520.0,786,0,120.0,149.81490114498493,31.578800000716,516.1324999935459,334306.286259542,1000,1
1698166509,180,,Aggregated,58.3,0.0,130.0,180.0,230.0,250.0,340.0,440.0,520.0,610.0,790.0,790.0,790.0,836,0,130.0,169.17062655494283,31.578800000716,790.5995000037365,338502.5717703349,1000,1
1698166510,190,,Aggregated,62.4,0.0,150.0,210.0,270.0,310.0,510.0,680.0,820.0,890.0,1200.0,1200.0,1200.0,911,0,150.0,213.97931953894604,31.578800000716,1178.0719000089448,332995.55214050494,1000,1
1698166511,200,,Aggregated,64.6,0.0,160.0,240.0,310.0,400.0,690.0,850.0,1200.0,1400.0,1600.0,1600.0,1600.0,978,0,160.0,267.0066015337217,31.578800000716,1632.7263999992283,331383.8047034765,1000,1
1698166512,210,,Aggregated,66.8,0.0,170.0,270.0,400.0,550.0,820.0,1100.0,1400.0,1500.0,1800.0,1800.0,1800.0,1042,0,170.0,316.167381285974,31.578800000716,1801.1791000026278,327365.0019193858,1000,1
1698166513,220,,Aggregated,67.8,0.0,180.0,310.0,530.0,660.0,980.0,1300.0,1600.0,1800.0,2100.0,2300.0,2300.0,1106,0,180.0,371.8237942133746,31.578800000716,2307.325300003868,328725.18264014466,1000,1
1698166514,230,,Aggregated,68.0,0.0,200.0,380.0,640.0,750.0,1200.0,1500.0,1800.0,2100.0,2600.0,2800.0,2800.0,1168,0,200.0,427.64725359592535,31.578800000716,2818.24079999933,326831.0676369863,1000,1
1698166515,240,,Aggregated,68.8,0.0,220.0,500.0,710.0,850.0,1300.0,1700.0,2100.0,2400.0,2900.0,2900.0,2900.0,1238,0,220.0,484.5245708401953,31.578800000716,2906.260999996448,323221.27544426493,1000,1
1698166516,250,,Aggregated,68.6,0.0,240.0,580.0,780.0,940.0,1400.0,1900.0,2500.0,2800.0,3300.0,3300.0,3300.0,1306,0,240.0,535.0283376723588,31.578800000716,3299.750900012441,321828.97856049007,1000,1
1698166517,260,,Aggregated,68.5,0.0,270.0,640.0,880.0,1000.0,1600.0,2100.0,2800.0,2900.0,3700.0,4100.0,4100.0,1381,0,270.0,600.823852932755,31.578800000716,4101.857400004519,322162.78059377265,1000,1
1698166518,270,,Aggregated,67.2,0.0,300.0,700.0,960.0,1100.0,1700.0,2500.0,2900.0,3300.0,4100.0,4500.0,4500.0,1462,0,290.0,661.2577466484479,31.578800000716,4494.821699991007,319610.0266757866,1000,1
1698166519,280,,Aggregated,67.1,0.0,340.0,750.0,1000.0,1200.0,1900.0,2600.0,3100.0,3500.0,4100.0,4500.0,4500.0,1550,0,340.0,708.604462451626,31.578800000716,4494.821699991007,316417.5341935484,1000,1
1698166520,290,,Aggregated,67.5,0.0,410.0,810.0,1100.0,1300.0,2100.0,2700.0,3200.0,3500.0,4500.0,4500.0,4500.0,1626,0,410.0,760.0595258917308,31.578800000716,4545.144699994125,320859.778597786,1000,1
1698166521,300,,Aggregated,69.7,0.0,480.0,850.0,1100.0,1400.0,2200.0,2800.0,3200.0,3600.0,4500.0,4500.0,4500.0,1695,0,480.0,794.8145525663571,31.578800000716,4545.144699994125,320066.4206489676,1000,1
1698166522,310,,Aggregated,70.9,0.0,520.0,910.0,1200.0,1400.0,2300.0,2800.0,3200.0,3600.0,4500.0,4500.0,4500.0,1757,0,520.0,832.7042380193037,31.578800000716,4545.144699994125,319112.85202048946,1000,1
1698166523,320,,Aggregated,70.5,0.0,570.0,960.0,1300.0,1500.0,2400.0,2900.0,3400.0,3700.0,4500.0,4500.0,4500.0,1810,0,570.0,879.1415813258639,31.578800000716,4545.144699994125,319990.71491712704,1000,1
1698166524,330,,Aggregated,72.0,0.0,610.0,1000.0,1400.0,1600.0,2500.0,3000.0,3500.0,3800.0,4500.0,4500.0,4500.0,1866,0,610.0,924.2385277598652,31.578800000716,4545.144699994125,317438.6993569132,1000,1
1698166525,340,,Aggregated,70.8,0.0,650.0,1100.0,1500.0,1800.0,2700.0,3200.0,3800.0,4100.0,5000.0,5500.0,5500.0,1931,0,650.0,999.5119676333286,31.578800000716,5518.485599997803,319648.9311237701,1000,1
1698166526,350,,Aggregated,69.8,0.0,680.0,1200.0,1600.0,2000.0,2800.0,3400.0,4000.0,4500.0,5500.0,5900.0,5900.0,1983,0,680.0,1061.0986435199266,31.578800000716,5876.930099999299,319668.35703479574,1000,1
1698166527,360,,Aggregated,68.0,0.0,710.0,1300.0,1800.0,2100.0,2900.0,3600.0,4500.0,4800.0,5700.0,5900.0,5900.0,2036,0,710.0,1130.9176134086536,31.578800000716,5876.930099999299,321027.52259332023,1000,1
1698166528,370,,Aggregated,68.1,0.0,760.0,1400.0,2000.0,2400.0,3100.0,3900.0,4900.0,5300.0,6100.0,6500.0,6500.0,2117,0,760.0,1234.5264156825897,31.578800000716,6470.162900004652,322445.70240906946,1000,1
1698166529,380,,Aggregated,66.0,0.0,800.0,1500.0,2100.0,2400.0,3300.0,4300.0,5200.0,5500.0,6300.0,6800.0,6800.0,2182,0,800.0,1309.4083589826505,31.578800000716,6846.866199994111,323145.55866177817,1000,1
1698166530,390,,Aggregated,64.1,0.0,840.0,1600.0,2200.0,2500.0,3500.0,4500.0,5300.0,5600.0,6500.0,6800.0,6800.0,2247,0,840.0,1380.0241909658123,31.578800000716,6846.866199994111,324879.8202047174,1000,1
1698166531,400,,Aggregated,63.2,0.0,910.0,1700.0,2300.0,2600.0,3600.0,4700.0,5400.0,5700.0,6500.0,6800.0,6800.0,2316,0,900.0,1437.4498080312246,31.578800000716,6846.866199994111,325743.89119170984,1000,1
1698166532,410,,Aggregated,62.3,0.0,970.0,1900.0,2400.0,2800.0,3800.0,4800.0,5500.0,5800.0,6700.0,7000.0,7000.0,2400,0,970.0,1516.558716125125,31.578800000716,6986.570799999754,327724.25333333336,1000,1
1698166533,420,,Aggregated,62.8,0.0,1100.0,2000.0,2500.0,2900.0,3900.0,4900.0,5600.0,6000.0,6800.0,7000.0,7000.0,2483,0,1100.0,1589.176600322323,31.578800000716,6986.570799999754,327989.0773258156,1000,1
1698166534,430,,Aggregated,63.5,0.0,1100.0,2100.0,2600.0,2900.0,4000.0,4900.0,5600.0,6000.0,6900.0,7500.0,7500.0,2546,0,1100.0,1631.4887910449108,31.578800000716,7489.038100000471,327258.37824037706,1000,1
1698166535,440,,Aggregated,65.4,0.0,1200.0,2200.0,2700.0,3100.0,4100.0,5100.0,5600.0,6000.0,6900.0,7500.0,7500.0,2609,0,1200.0,1689.2372289384296,31.578800000716,7489.038100000471,327720.0747412802,1000,1
1698166536,450,,Aggregated,67.9,0.0,1200.0,2300.0,2800.0,3200.0,4200.0,5100.0,5600.0,6000.0,6900.0,7500.0,7500.0,2668,0,1200.0,1739.7086828337149,31.578800000716,7489.038100000471,327475.20464767615,1000,1
1698166537,460,,Aggregated,67.8,0.0,1300.0,2400.0,2900.0,3300.0,4400.0,5200.0,5700.0,6100.0,6900.0,7500.0,7500.0,2731,0,1300.0,1801.2272326621442,31.578800000716,7489.038100000471,330122.4990845844,1000,1
1698166538,470,,Aggregated,68.2,0.0,1400.0,2500.0,3100.0,3400.0,4500.0,5300.0,5800.0,6100.0,6900.0,7500.0,7500.0,2804,0,1400.0,1870.3284891941385,31.578800000716,7489.038100000471,330494.5203281027,1000,1
1698166539,480,,Aggregated,69.1,0.0,1500.0,2600.0,3200.0,3500.0,4600.0,5300.0,5800.0,6200.0,6900.0,7500.0,7500.0,2863,0,1500.0,1924.9928427873856,31.578800000716,7489.038100000471,328521.8871812784,1000,1
1698166540,490,,Aggregated,69.8,0.0,1500.0,2600.0,3300.0,3600.0,4700.0,5400.0,6000.0,6400.0,7000.0,7500.0,7500.0,2920,0,1500.0,1985.2840571576476,31.578800000716,7489.038100000471,329313.6195205479,1000,1
1698166541,500,,Aggregated,68.3,0.0,1600.0,2700.0,3400.0,3700.0,4900.0,5500.0,6100.0,6500.0,7000.0,8000.0,8000.0,2985,0,1600.0,2053.714074975004,31.578800000716,8038.532500009751,329675.6958123953,1000,1
1698166542,510,,Aggregated,65.9,0.0,1700.0,2800.0,3500.0,3900.0,5000.0,5600.0,6300.0,6600.0,7500.0,8000.0,8000.0,3051,1,1700.0,2121.713950409819,31.578800000716,8038.532500009751,329716.1268436578,1000,1
1698166543,520,,Aggregated,66.4,0.0,1900.0,3000.0,3600.0,4000.0,5100.0,5800.0,6500.0,6800.0,8000.0,8200.0,8200.0,3469,408,1900.0,2248.019610204769,31.578800000716,8160.338999994565,290604.2332084174,1000,1
1698166544,530,,Aggregated,66.4,0.0,1900.0,3000.0,3600.0,4000.0,5100.0,5800.0,6500.0,6800.0,8000.0,8200.0,8200.0,3469,408,1900.0,2248.019610204769,31.578800000716,8160.338999994565,290604.2332084174,1000,1
1698166545,540,,Aggregated,99.5,38.5,1900.0,3000.0,3600.0,4000.0,5100.0,5800.0,6500.0,6800.0,8000.0,8200.0,8200.0,3499,438,1900.0,2229.0477464419546,5.436400009784848,8160.338999994565,288113.0325807374,1000,1
1698166546,550,,Aggregated,94.0,40.8,1900.0,3000.0,3600.0,4000.0,5100.0,5700.0,6500.0,6700.0,8000.0,8200.0,8200.0,3512,451,1900.0,2220.9889564636696,5.436400009784848,8160.338999994565,287046.8069476082,1000,1
1698166547,560,,Aggregated,88.7,40.8,1800.0,2900.0,3600.0,4000.0,5100.0,5700.0,6500.0,6700.0,8000.0,8200.0,8200.0,3543,481,1800.0,2203.131651397236,4.845500006922521,8160.338999994565,284544.6392887384,1000,1
1698166548,570,,Aggregated,85.4,43.8,1800.0,3000.0,3600.0,4000.0,5100.0,5700.0,6500.0,6700.0,8000.0,8200.0,8200.0,3584,502,1800.0,2206.163003376229,4.845500006922521,8160.338999994565,281794.6891741072,1000,1
1698166549,580,,Aggregated,81.8,46.4,1900.0,3000.0,3700.0,4100.0,5200.0,5800.0,6500.0,6700.0,8000.0,8200.0,8200.0,3627,512,1900.0,2230.724805790016,4.845500006922521,8160.338999994565,279560.1524676041,1000,1
1698166550,590,,Aggregated,77.2,48.6,1900.0,3100.0,3700.0,4200.0,5300.0,5900.0,6500.0,6800.0,8000.0,8200.0,8200.0,3674,524,1900.0,2262.194557430698,4.692400005296804,8160.338999994565,277749.8622754491,1000,1
1698166551,600,,Aggregated,76.0,50.5,2000.0,3100.0,3800.0,4300.0,5400.0,6200.0,6800.0,7200.0,8000.0,8300.0,8300.0,3731,527,2000.0,2331.2597574645997,4.692400005296804,8316.148500001873,277826.24738675955,1000,1
1698166552,610,,Aggregated,74.8,51.2,2100.0,3200.0,3900.0,4500.0,5600.0,6500.0,7500.0,8000.0,9000.0,9300.0,9300.0,3801,530,2100.0,2429.315723020364,4.692400005296804,9317.22080000327,279435.8574059458,1000,1
1698166553,620,,Aggregated,73.9,52.6,2100.0,3300.0,4000.0,4600.0,5800.0,6800.0,8200.0,8700.0,9300.0,9500.0,9500.0,3863,534,2100.0,2521.040277504608,4.692400005296804,9533.383499991032,279935.92544654413,1000,1
1698166554,630,,Aggregated,73.5,53.0,2100.0,3400.0,4100.0,4700.0,6000.0,7400.0,8800.0,9300.0,10000.0,10000.0,10000.0,3925,546,2100.0,2602.3842519745904,4.692400005296804,10177.205700005288,279282.025477707,1000,1
1698166555,640,,Aggregated,38.0,14.5,2200.0,3400.0,4200.0,4800.0,6300.0,8000.0,9600.0,10000.0,11000.0,11000.0,11000.0,4014,571,2200.0,2711.2684976582623,4.692400005296804,11294.80849999527,278233.2857498754,1000,1
1698166556,650,,Aggregated,42.1,13.2,2200.0,3500.0,4400.0,5000.0,6600.0,8700.0,11000.0,11000.0,12000.0,12000.0,12000.0,4098,586,2200.0,2833.536749145997,4.3631000007735565,12086.785999999847,278488.87994143483,1000,1
1698166557,660,,Aggregated,48.9,14.8,2300.0,3600.0,4500.0,5100.0,6900.0,9100.0,11000.0,12000.0,12000.0,13000.0,13000.0,4177,608,2300.0,2918.7679605698536,4.3631000007735565,12874.639900008331,278403.30883409147,1000,1
1698166558,670,,Aggregated,54.1,13.3,2300.0,3600.0,4600.0,5200.0,7300.0,9400.0,11000.0,12000.0,13000.0,14000.0,14000.0,4279,650,2300.0,2988.8640682870496,4.3631000007735565,13815.60499999614,276705.3781257303,1000,1
1698166559,680,,Aggregated,60.0,12.2,2300.0,3700.0,4700.0,5400.0,7600.0,9600.0,12000.0,12000.0,14000.0,15000.0,15000.0,4385,680,2300.0,3072.0712840137503,4.3631000007735565,14621.498900000006,275908.8620296465,1000,1
1698166560,690,,Aggregated,66.7,15.0,2400.0,3700.0,4800.0,5500.0,7800.0,9600.0,12000.0,12000.0,15000.0,15000.0,15000.0,4479,714,2400.0,3122.9974954008294,4.3631000007735565,15221.292000001997,274700.8314355883,1000,1
1698166561,700,,Aggregated,70.8,14.6,2400.0,3700.0,4900.0,5600.0,7800.0,9700.0,12000.0,12000.0,15000.0,16000.0,16000.0,4579,765,2400.0,3141.887120375701,4.3631000007735565,16291.882300007272,271793.3210307927,1000,1
1698166562,710,,Aggregated,77.9,17.5,2300.0,3700.0,4900.0,5700.0,7900.0,9700.0,12000.0,12000.0,15000.0,16000.0,16000.0,4703,847,2300.0,3133.6208336169134,4.3631000007735565,16291.882300007272,266565.3618966617,1000,1
1698166563,720,,Aggregated,82.0,21.5,2300.0,3800.0,5000.0,5800.0,8000.0,9900.0,12000.0,12000.0,15000.0,16000.0,16000.0,4808,912,2300.0,3141.797778702256,4.3631000007735565,16291.882300007272,263632.47171381034,1000,1
1698166564,730,,Aggregated,82.7,23.8,2300.0,3800.0,5100.0,5900.0,8100.0,10000.0,12000.0,12000.0,15000.0,16000.0,16000.0,4933,984,2300.0,3162.344219197337,4.3631000007735565,16291.882300007272,260948.2424488141,1000,1
1698166565,740,,Aggregated,90.6,33.8,2300.0,3800.0,5100.0,6000.0,8300.0,10000.0,12000.0,12000.0,15000.0,16000.0,16000.0,5069,1064,2300.0,3181.830336693733,4.3631000007735565,16291.882300007272,257734.4276977708,1000,1
1698166566,750,,Aggregated,96.0,40.3,2200.0,3800.0,5200.0,6100.0,8300.0,10000.0,12000.0,12000.0,15000.0,16000.0,16000.0,5208,1146,2200.0,3201.4640882873523,4.3631000007735565,16291.882300007272,254895.2757296467,1000,1
1698166567,760,,Aggregated,101.8,45.6,2200.0,3900.0,5200.0,6200.0,8400.0,10000.0,12000.0,12000.0,15000.0,16000.0,16000.0,5346,1229,2200.0,3209.1861485223444,4.3631000007735565,16291.882300007272,250997.2682379349,1000,1
1698166568,770,,Aggregated,105.5,50.6,2100.0,3800.0,5300.0,6300.0,8400.0,10000.0,12000.0,13000.0,15000.0,16000.0,16000.0,5492,1332,2100.0,3201.214333867518,4.3631000007735565,16291.882300007272,247089.91314639477,1000,1
1698166569,780,,Aggregated,112.4,58.5,2100.0,3800.0,5300.0,6300.0,8600.0,10000.0,12000.0,13000.0,15000.0,16000.0,16000.0,5629,1431,2100.0,3201.678431870757,4.3631000007735565,16291.882300007272,243853.8623201279,1000,1
1698166570,790,,Aggregated,115.9,61.9,2000.0,3800.0,5300.0,6400.0,8700.0,10000.0,12000.0,13000.0,15000.0,16000.0,16000.0,5761,1527,2000.0,3198.633146780149,4.3631000007735565,16291.882300007272,240655.7394549557,1000,1
1698166571,800,,Aggregated,119.8,69.3,1900.0,3700.0,5300.0,6400.0,8800.0,11000.0,12000.0,13000.0,15000.0,16000.0,16000.0,5940,1663,1900.0,3184.976940824984,4.3631000007735565,16291.882300007272,236366.514983165,1000,1
1698166572,810,,Aggregated,124.8,77.2,1900.0,3800.0,5300.0,6500.0,8900.0,11000.0,12000.0,13000.0,15000.0,16000.0,16000.0,6041,1721,1900.0,3213.3411906638544,4.3631000007735565,16291.882300007272,235027.8975335209,1000,1
1698166573,820,,Aggregated,128.6,82.0,1700.0,3700.0,5300.0,6500.0,9000.0,11000.0,12000.0,13000.0,15000.0,16000.0,16000.0,6265,1898,1700.0,3182.417779170013,4.3631000007735565,16291.882300007272,228778.5840383081,1000,1
1698166574,830,,Aggregated,136.4,90.6,1600.0,3700.0,5300.0,6500.0,9200.0,11000.0,12000.0,13000.0,15000.0,17000.0,17000.0,6440,2021,1600.0,3189.1018441459582,4.3631000007735565,16551.80780000228,225336.59736024844,1000,1
1698166575,840,,Aggregated,135.9,89.9,1600.0,3700.0,5400.0,6600.0,9300.0,11000.0,12000.0,14000.0,15000.0,17000.0,17000.0,6570,2101,1600.0,3213.766358234416,4.3631000007735565,16551.80780000228,223037.0497716895,1000,1
1698166576,850,,Aggregated,143.5,97.0,1500.0,3700.0,5400.0,6700.0,9400.0,11000.0,13000.0,14000.0,15000.0,17000.0,17000.0,6775,2256,1500.0,3202.117689904076,4.3631000007735565,16551.80780000228,218560.4382287823,1000,1
1698166577,860,,Aggregated,148.3,102.3,1400.0,3600.0,5400.0,6700.0,9400.0,11000.0,13000.0,14000.0,15000.0,17000.0,17000.0,6984,2423,1400.0,3174.347526890056,4.3631000007735565,16551.80780000228,213843.93499427263,1000,1
1698166578,870,,Aggregated,149.7,104.1,1300.0,3600.0,5400.0,6700.0,9500.0,11000.0,13000.0,14000.0,15000.0,17000.0,17000.0,7155,2548,1300.0,3178.2843849615742,4.3631000007735565,16979.33750000084,210361.4135569532,1000,1
1698166579,880,,Aggregated,154.5,109.9,1200.0,3600.0,5400.0,6800.0,9600.0,11000.0,13000.0,14000.0,16000.0,17000.0,17000.0,7382,2714,1200.0,3177.152591208344,4.3631000007735565,16979.33750000084,206186.35762665945,1000,1
1698166581,890,,Aggregated,165.8,120.4,1100.0,3500.0,5400.0,6800.0,9600.0,11000.0,13000.0,14000.0,16000.0,17000.0,17000.0,7560,2847,1100.0,3170.69064605821,4.3631000007735565,16979.33750000084,203188.13346560847,1000,1
1698166582,900,,Aggregated,171.9,125.5,1000.0,3500.0,5400.0,6900.0,9700.0,11000.0,13000.0,14000.0,16000.0,17000.0,17000.0,7750,2979,1000.0,3182.253028270981,4.3631000007735565,16979.33750000084,200925.2190967742,1000,1
1698166583,910,,Aggregated,174.9,127.9,990.0,3500.0,5500.0,7100.0,9800.0,11000.0,13000.0,14000.0,16000.0,17000.0,17000.0,7894,3073,990.0,3195.3718854066465,4.3631000007735565,16979.33750000084,199362.8761084368,1000,1
1698166584,920,,Aggregated,177.7,129.5,980.0,3600.0,5500.0,7200.0,9800.0,12000.0,13000.0,14000.0,16000.0,17000.0,17000.0,8053,3168,980.0,3226.882304271706,4.3631000007735565,16979.33750000084,198290.16813609836,1000,1
1698166585,930,,Aggregated,179.6,130.6,970.0,3500.0,5500.0,7300.0,9900.0,12000.0,13000.0,14000.0,16000.0,17000.0,17000.0,8266,3332,970.0,3223.0780399830624,4.3631000007735565,16979.33750000084,195331.43225260105,1000,1
1698166586,940,,Aggregated,172.0,122.1,940.0,3500.0,5500.0,7300.0,9900.0,12000.0,13000.0,14000.0,16000.0,17000.0,17000.0,8478,3496,940.0,3205.640523979707,4.3631000007735565,16979.33750000084,192113.04788865297,1000,1
1698166587,950,,Aggregated,177.9,127.6,890.0,3400.0,5500.0,7300.0,9900.0,12000.0,13000.0,14000.0,16000.0,17000.0,17000.0,8651,3632,890.0,3190.205479389656,4.3631000007735565,16979.33750000084,189795.9130736331,1000,1
1698166588,960,,Aggregated,183.5,133.9,920.0,3500.0,5600.0,7500.0,9900.0,12000.0,13000.0,14000.0,16000.0,17000.0,17000.0,8760,3668,920.0,3240.195342397242,4.3631000007735565,16979.33750000084,190373.32203196347,1000,1
1698166589,970,,Aggregated,181.3,132.1,980.0,3500.0,5700.0,7500.0,10000.0,12000.0,13000.0,14000.0,16000.0,17000.0,17000.0,8992,3837,980.0,3252.1402218305143,4.3631000007735565,16979.33750000084,188157.0457072954,1000,1
1698166590,980,,Aggregated,170.9,121.2,960.0,3400.0,5600.0,7500.0,10000.0,12000.0,13000.0,14000.0,15000.0,17000.0,17000.0,9272,4060,960.0,3230.3747646138986,4.3631000007735565,16979.33750000084,183962.49018550475,1000,1
1698166591,990,,Aggregated,171.1,120.4,940.0,3400.0,5600.0,7500.0,10000.0,12000.0,13000.0,14000.0,15000.0,17000.0,17000.0,9474,4216,940.0,3214.2784490078056,4.3631000007735565,16979.33750000084,181588.48300612203,1000,1
1698166592,1000,,Aggregated,172.7,122.1,920.0,3400.0,5600.0,7600.0,10000.0,12000.0,13000.0,14000.0,16000.0,17000.0,17000.0,9604,4304,920.0,3221.276519241987,4.3631000007735565,16979.33750000084,180771.03040399836,1000,1
1698166593,1000,,Aggregated,181.1,129.5,950.0,3400.0,5700.0,7600.0,10000.0,12000.0,13000.0,14000.0,16000.0,17000.0,17000.0,9744,4383,950.0,3250.9225505849804,4.3631000007735565,16979.33750000084,180531.0612684729,1000,1
1698166594,1000,,Aggregated,181.8,130.5,970.0,3200.0,5600.0,7600.0,10000.0,12000.0,13000.0,14000.0,15000.0,17000.0,17000.0,10113,4704,970.0,3212.4313824780147,4.3631000007735565,16979.33750000084,175400.42440423218,1000,1
1698166595,1000,,Aggregated,175.0,123.1,960.0,3200.0,5600.0,7600.0,10000.0,12000.0,13000.0,14000.0,15000.0,17000.0,17000.0,10274,4804,960.0,3225.164323165301,4.3631000007735565,16979.33750000084,174946.27895658946,1000,1
1698166596,1000,,Aggregated,186.2,135.9,940.0,3200.0,5600.0,7600.0,10000.0,12000.0,13000.0,14000.0,15000.0,17000.0,17000.0,10421,4925,940.0,3208.221144957321,4.3631000007735565,16979.33750000084,173248.92985318106,1000,1
1698166597,1000,,Aggregated,190.9,141.3,910.0,3100.0,5600.0,7600.0,10000.0,12000.0,13000.0,14000.0,15000.0,17000.0,17000.0,10736,5163,910.0,3206.710915033565,4.3631000007735565,16979.33750000084,170181.39362891208,1000,1
1698166598,1000,,Aggregated,194.4,142.8,880.0,3000.0,5600.0,7700.0,10000.0,12000.0,13000.0,14000.0,15000.0,17000.0,17000.0,10984,5351,880.0,3200.393868217448,4.3631000007735565,16979.33750000084,168262.56473051713,1000,1
1698166599,1000,,Aggregated,186.5,133.4,840.0,3000.0,5600.0,7700.0,10000.0,12000.0,13000.0,14000.0,15000.0,17000.0,17000.0,11225,5544,840.0,3177.68865131406,4.3631000007735565,16979.33750000084,165908.42886414254,1000,1
1698166600,1000,,Aggregated,205.3,152.8,840.0,3000.0,5600.0,7700.0,10000.0,12000.0,13000.0,14000.0,15000.0,17000.0,17000.0,11364,5633,840.0,3188.1963400123573,4.3631000007735565,16979.33750000084,165339.91138683562,1000,1
1698166601,1000,,Aggregated,218.1,166.5,850.0,2900.0,5500.0,7700.0,10000.0,12000.0,13000.0,14000.0,15000.0,17000.0,17000.0,11630,5858,850.0,3167.2022964059,4.3631000007735565,16979.33750000084,162702.8528804815,1000,1
1698166602,1000,,Aggregated,213.1,161.6,830.0,2800.0,5500.0,7600.0,10000.0,12000.0,13000.0,14000.0,15000.0,17000.0,17000.0,11875,6057,830.0,3148.5196268800537,4.3631000007735565,16979.33750000084,160886.5024,1000,1
1698166604,1000,,Aggregated,210.7,160.5,840.0,2900.0,5600.0,7700.0,10000.0,12000.0,13000.0,14000.0,16000.0,17000.0,17000.0,11970,6089,840.0,3184.421411253187,4.3631000007735565,16979.33750000084,161634.49072681705,1000,1
1698166605,1000,,Aggregated,223.8,175.3,840.0,2900.0,5700.0,7800.0,10000.0,12000.0,13000.0,14000.0,16000.0,17000.0,17000.0,12012,6092,840.0,3207.9004645688187,4.3631000007735565,16979.33750000084,162071.8583916084,1000,1
1698166606,1000,,Aggregated,209.2,159.2,900.0,2800.0,5600.0,7800.0,10000.0,12000.0,13000.0,14000.0,16000.0,17000.0,18000.0,12325,6349,900.0,3222.7410737525947,4.3631000007735565,17512.13680001092,159513.43277890465,1000,1
1698166607,1000,,Aggregated,186.4,136.8,910.0,2800.0,5600.0,7800.0,10000.0,12000.0,13000.0,14000.0,16000.0,17000.0,18000.0,12547,6509,910.0,3228.6499902606884,4.3631000007735565,17512.13680001092,158042.9663664621,1000,1
